filename,labels
greasy_plates_with_food_stains_250.jpg,"stains, food"
dirty_saute_pan_with_burnt_residue_260.jpg,"burnt, pan, dirty, residue"
dirty_dutch_oven_with_food_residue_and_food_stains_256.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_saute_pan_with_burnt_residue_274.jpg,"burnt, pan, dirty, residue"
greasy_plates_with_food_stains_244.jpg,"stains, food"
dirty_dutch_oven_with_food_residue_and_food_stains_242.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_wok_with_food_residue_and_food_stains_417.jpg,"food, wok, residue, dirty, stains"
dirty_wok_with_food_residue_and_food_stains_371.jpg,"food, wok, residue, dirty, stains"
dirty_wine_glass_with_red_wine_stains_71.jpg,"stains, dirty"
dirty_wok_with_food_residue_and_food_stains_359.jpg,"food, wok, residue, dirty, stains"
burnt_pan_with_residue_52.jpg,"burnt, pan, residue"
dirty_wine_glass_with_red_wine_stains_116.jpg,"stains, dirty"
dirty_casserole_with_food_residue_and_food_stains_235.jpg,"food, casserole, residue, dirty, stains"
dirty_wine_glass_with_red_wine_stains_59.jpg,"stains, dirty"
dirty_glasses_with_milk_and_coffee_stains_27.jpg,"stains, dirty, coffee"
coffee_cups_with_coffee_stains_4.jpg,"stains, cups, coffee"
coffee_cups_with_coffee_stains_253.jpg,"stains, cups, coffee"
coffee_cups_with_coffee_stains_247.jpg,"stains, cups, coffee"
dirty_glasses_with_milk_and_coffee_stains_33.jpg,"stains, dirty, coffee"
dirty_saute_pan_with_burnt_residue_248.jpg,"burnt, pan, dirty, residue"
greasy_plates_with_food_stains_278.jpg,"stains, food"
dirty_wine_glass_with_red_wine_stains_102.jpg,"stains, dirty"
dirty_casserole_with_food_residue_and_food_stains_221.jpg,"food, casserole, residue, dirty, stains"
burnt_pan_with_residue_46.jpg,"burnt, pan, residue"
greasy_plates_with_food_stains_481.jpg,"stains, food"
dirty_dutch_oven_with_food_residue_and_food_stains_487.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_glasses_with_milk_and_coffee_stains_262.jpg,"stains, dirty, coffee"
unwashed_plates_138.jpg,
dirty_glasses_with_milk_and_coffee_stains_276.jpg,"stains, dirty, coffee"
dirty_glasses_with_milk_and_coffee_stains_4.jpg,"stains, dirty, coffee"
greasy_plates_with_food_stains_495.jpg,"stains, food"
dirty_dutch_oven_with_food_residue_and_food_stains_493.jpg,"food, dutch, residue, dirty, oven, stains"
greasy_plates_with_food_stains_10.jpg,"stains, food"
dirty_casserole_with_food_residue_and_food_stains_382.jpg,"food, casserole, residue, dirty, stains"
greasy_plates_with_food_stains_38.jpg,"stains, food"
unwashed_plates_76.jpg,
coffee_cups_with_coffee_stains_482.jpg,"stains, cups, coffee"
dirty_sauce_pan_with_sauce_residue_190.jpg,"pan, dirty, residue"
unwashed_plates_110.jpg,
burnt_pan_with_residue_143.jpg,"burnt, pan, residue"
unwashed_plates_104.jpg,
burnt_pan_with_residue_157.jpg,"burnt, pan, residue"
dirty_saute_pan_with_burnt_residue_7.jpg,"burnt, pan, dirty, residue"
dirty_sauce_pan_with_sauce_residue_184.jpg,"pan, dirty, residue"
unwashed_plates_62.jpg,
coffee_cups_with_coffee_stains_496.jpg,"stains, cups, coffee"
dirty_saute_pan_with_burnt_residue_499.jpg,"burnt, pan, dirty, residue"
dirty_casserole_with_food_residue_and_food_stains_396.jpg,"food, casserole, residue, dirty, stains"
greasy_plates_with_food_stains_442.jpg,"stains, food"
dirty_saute_pan_with_burnt_residue_472.jpg,"burnt, pan, dirty, residue"
dirty_dutch_oven_with_food_residue_and_food_stains_444.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_wok_with_food_residue_and_food_stains_211.jpg,"food, wok, residue, dirty, stains"
unwashed_plates_89.jpg,
dirty_dutch_oven_with_food_residue_and_food_stains_322.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_saute_pan_with_burnt_residue_314.jpg,"burnt, pan, dirty, residue"
greasy_plates_with_food_stains_324.jpg,"stains, food"
dirty_dutch_oven_with_food_residue_and_food_stains_336.jpg,"food, dutch, residue, dirty, oven, stains"
greasy_plates_with_food_stains_330.jpg,"stains, food"
dirty_saute_pan_with_burnt_residue_300.jpg,"burnt, pan, dirty, residue"
dirty_casserole_with_food_residue_and_food_stains_38.jpg,"food, casserole, residue, dirty, stains"
dirty_wok_with_food_residue_and_food_stains_205.jpg,"food, wok, residue, dirty, stains"
coffee_cups_with_coffee_stains_469.jpg,"stains, cups, coffee"
dirty_casserole_with_food_residue_and_food_stains_369.jpg,"food, casserole, residue, dirty, stains"
dirty_saute_pan_with_burnt_residue_466.jpg,"burnt, pan, dirty, residue"
greasy_plates_with_food_stains_456.jpg,"stains, food"
dirty_dutch_oven_with_food_residue_and_food_stains_450.jpg,"food, dutch, residue, dirty, oven, stains"
coffee_cups_with_coffee_stains_441.jpg,"stains, cups, coffee"
dirty_casserole_with_food_residue_and_food_stains_341.jpg,"food, casserole, residue, dirty, stains"
dirty_dutch_oven_with_food_residue_and_food_stains_478.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_saute_pan_with_burnt_residue_328.jpg,"burnt, pan, dirty, residue"
greasy_plates_with_food_stains_318.jpg,"stains, food"
dirty_casserole_with_food_residue_and_food_stains_427.jpg,"food, casserole, residue, dirty, stains"
burnt_pan_with_residue_180.jpg,"burnt, pan, residue"
dirty_casserole_with_food_residue_and_food_stains_10.jpg,"food, casserole, residue, dirty, stains"
coffee_cups_with_coffee_stains_327.jpg,"stains, cups, coffee"
dirty_sauce_pan_with_sauce_residue_153.jpg,"pan, dirty, residue"
dirty_sauce_pan_with_sauce_residue_147.jpg,"pan, dirty, residue"
coffee_cups_with_coffee_stains_333.jpg,"stains, cups, coffee"
dirty_glasses_with_milk_and_coffee_stains_289.jpg,"stains, dirty, coffee"
dirty_casserole_with_food_residue_and_food_stains_433.jpg,"food, casserole, residue, dirty, stains"
burnt_pan_with_residue_194.jpg,"burnt, pan, residue"
dirty_casserole_with_food_residue_and_food_stains_355.jpg,"food, casserole, residue, dirty, stains"
dirty_wok_with_food_residue_and_food_stains_239.jpg,"food, wok, residue, dirty, stains"
coffee_cups_with_coffee_stains_455.jpg,"stains, cups, coffee"
dirty_wok_with_food_residue_and_food_stains_89.jpg,"food, wok, residue, dirty, stains"
unwashed_plates_448.jpg,
burnt_pan_with_residue_369.jpg,"burnt, pan, residue"
burnt_pan_with_residue_341.jpg,"burnt, pan, residue"
unwashed_plates_312.jpg,
dirty_sauce_pan_with_sauce_residue_392.jpg,"pan, dirty, residue"
unwashed_plates_474.jpg,
burnt_pan_with_residue_427.jpg,"burnt, pan, residue"
dirty_casserole_with_food_residue_and_food_stains_180.jpg,"food, casserole, residue, dirty, stains"
unwashed_plates_460.jpg,
burnt_pan_with_residue_433.jpg,"burnt, pan, residue"
dirty_casserole_with_food_residue_and_food_stains_194.jpg,"food, casserole, residue, dirty, stains"
dirty_sauce_pan_with_sauce_residue_386.jpg,"pan, dirty, residue"
burnt_pan_with_residue_355.jpg,"burnt, pan, residue"
unwashed_plates_306.jpg,
greasy_plates_with_food_stains_126.jpg,"stains, food"
dirty_saute_pan_with_burnt_residue_116.jpg,"burnt, pan, dirty, residue"
coffee_cups_with_coffee_stains_119.jpg,"stains, cups, coffee"
dirty_wine_glass_with_red_wine_stains_248.jpg,"stains, dirty"
dirty_sauce_pan_with_sauce_residue_379.jpg,"pan, dirty, residue"
dirty_saute_pan_with_burnt_residue_102.jpg,"burnt, pan, dirty, residue"
greasy_plates_with_food_stains_132.jpg,"stains, food"
dirty_wok_with_food_residue_and_food_stains_76.jpg,"food, wok, residue, dirty, stains"
dirty_sauce_pan_with_sauce_residue_351.jpg,"pan, dirty, residue"
coffee_cups_with_coffee_stains_125.jpg,"stains, cups, coffee"
burnt_pan_with_residue_382.jpg,"burnt, pan, residue"
dirty_wine_glass_with_red_wine_stains_260.jpg,"stains, dirty"
dirty_sauce_pan_with_sauce_residue_3.jpg,"pan, dirty, residue"
dirty_casserole_with_food_residue_and_food_stains_143.jpg,"food, casserole, residue, dirty, stains"
dirty_sauce_pan_with_sauce_residue_437.jpg,"pan, dirty, residue"
dirty_sauce_pan_with_sauce_residue_423.jpg,"pan, dirty, residue"
dirty_wine_glass_with_red_wine_stains_274.jpg,"stains, dirty"
dirty_casserole_with_food_residue_and_food_stains_157.jpg,"food, casserole, residue, dirty, stains"
burnt_pan_with_residue_396.jpg,"burnt, pan, residue"
dirty_dutch_oven_with_food_residue_and_food_stains_108.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_wok_with_food_residue_and_food_stains_62.jpg,"food, wok, residue, dirty, stains"
coffee_cups_with_coffee_stains_131.jpg,"stains, cups, coffee"
dirty_sauce_pan_with_sauce_residue_345.jpg,"pan, dirty, residue"
dirty_sauce_pan_with_sauce_residue_435.jpg,"pan, dirty, residue"
dirty_casserole_with_food_residue_and_food_stains_141.jpg,"food, casserole, residue, dirty, stains"
dirty_sauce_pan_with_sauce_residue_1.jpg,"pan, dirty, residue"
dirty_wine_glass_with_red_wine_stains_262.jpg,"stains, dirty"
dirty_saute_pan_with_burnt_residue_128.jpg,"burnt, pan, dirty, residue"
greasy_plates_with_food_stains_118.jpg,"stains, food"
burnt_pan_with_residue_380.jpg,"burnt, pan, residue"
coffee_cups_with_coffee_stains_127.jpg,"stains, cups, coffee"
dirty_sauce_pan_with_sauce_residue_353.jpg,"pan, dirty, residue"
dirty_wok_with_food_residue_and_food_stains_74.jpg,"food, wok, residue, dirty, stains"
dirty_sauce_pan_with_sauce_residue_347.jpg,"pan, dirty, residue"
coffee_cups_with_coffee_stains_133.jpg,"stains, cups, coffee"
dirty_wok_with_food_residue_and_food_stains_60.jpg,"food, wok, residue, dirty, stains"
burnt_pan_with_residue_394.jpg,"burnt, pan, residue"
dirty_casserole_with_food_residue_and_food_stains_155.jpg,"food, casserole, residue, dirty, stains"
dirty_wine_glass_with_red_wine_stains_276.jpg,"stains, dirty"
dirty_sauce_pan_with_sauce_residue_421.jpg,"pan, dirty, residue"
unwashed_plates_489.jpg,
dirty_sauce_pan_with_sauce_residue_409.jpg,"pan, dirty, residue"
dirty_wok_with_food_residue_and_food_stains_48.jpg,"food, wok, residue, dirty, stains"
dirty_saute_pan_with_burnt_residue_114.jpg,"burnt, pan, dirty, residue"
greasy_plates_with_food_stains_124.jpg,"stains, food"
greasy_plates_with_food_stains_130.jpg,"stains, food"
dirty_saute_pan_with_burnt_residue_100.jpg,"burnt, pan, dirty, residue"
dirty_casserole_with_food_residue_and_food_stains_169.jpg,"food, casserole, residue, dirty, stains"
burnt_pan_with_residue_425.jpg,"burnt, pan, residue"
dirty_casserole_with_food_residue_and_food_stains_182.jpg,"food, casserole, residue, dirty, stains"
unwashed_plates_476.jpg,
dirty_sauce_pan_with_sauce_residue_390.jpg,"pan, dirty, residue"
unwashed_plates_310.jpg,
burnt_pan_with_residue_343.jpg,"burnt, pan, residue"
unwashed_plates_304.jpg,
burnt_pan_with_residue_357.jpg,"burnt, pan, residue"
dirty_sauce_pan_with_sauce_residue_384.jpg,"pan, dirty, residue"
burnt_pan_with_residue_431.jpg,"burnt, pan, residue"
dirty_casserole_with_food_residue_and_food_stains_196.jpg,"food, casserole, residue, dirty, stains"
unwashed_plates_462.jpg,
burnt_pan_with_residue_419.jpg,"burnt, pan, residue"
unwashed_plates_338.jpg,
dirty_wine_glass_with_red_wine_stains_289.jpg,"stains, dirty"
dirty_sauce_pan_with_sauce_residue_151.jpg,"pan, dirty, residue"
coffee_cups_with_coffee_stains_325.jpg,"stains, cups, coffee"
dirty_casserole_with_food_residue_and_food_stains_12.jpg,"food, casserole, residue, dirty, stains"
dirty_casserole_with_food_residue_and_food_stains_425.jpg,"food, casserole, residue, dirty, stains"
burnt_pan_with_residue_182.jpg,"burnt, pan, residue"
dirty_casserole_with_food_residue_and_food_stains_343.jpg,"food, casserole, residue, dirty, stains"
coffee_cups_with_coffee_stains_443.jpg,"stains, cups, coffee"
coffee_cups_with_coffee_stains_457.jpg,"stains, cups, coffee"
greasy_plates_with_food_stains_468.jpg,"stains, food"
dirty_saute_pan_with_burnt_residue_458.jpg,"burnt, pan, dirty, residue"
dirty_casserole_with_food_residue_and_food_stains_357.jpg,"food, casserole, residue, dirty, stains"
dirty_casserole_with_food_residue_and_food_stains_431.jpg,"food, casserole, residue, dirty, stains"
burnt_pan_with_residue_196.jpg,"burnt, pan, residue"
dirty_dutch_oven_with_food_residue_and_food_stains_308.jpg,"food, dutch, residue, dirty, oven, stains"
coffee_cups_with_coffee_stains_331.jpg,"stains, cups, coffee"
dirty_sauce_pan_with_sauce_residue_145.jpg,"pan, dirty, residue"
dirty_casserole_with_food_residue_and_food_stains_419.jpg,"food, casserole, residue, dirty, stains"
greasy_plates_with_food_stains_326.jpg,"stains, food"
dirty_saute_pan_with_burnt_residue_316.jpg,"burnt, pan, dirty, residue"
dirty_dutch_oven_with_food_residue_and_food_stains_320.jpg,"food, dutch, residue, dirty, oven, stains"
coffee_cups_with_coffee_stains_319.jpg,"stains, cups, coffee"
dirty_wok_with_food_residue_and_food_stains_213.jpg,"food, wok, residue, dirty, stains"
dirty_dutch_oven_with_food_residue_and_food_stains_446.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_saute_pan_with_burnt_residue_470.jpg,"burnt, pan, dirty, residue"
greasy_plates_with_food_stains_440.jpg,"stains, food"
dirty_dutch_oven_with_food_residue_and_food_stains_452.jpg,"food, dutch, residue, dirty, oven, stains"
greasy_plates_with_food_stains_454.jpg,"stains, food"
dirty_saute_pan_with_burnt_residue_464.jpg,"burnt, pan, dirty, residue"
dirty_wok_with_food_residue_and_food_stains_207.jpg,"food, wok, residue, dirty, stains"
dirty_sauce_pan_with_sauce_residue_179.jpg,"pan, dirty, residue"
dirty_saute_pan_with_burnt_residue_302.jpg,"burnt, pan, dirty, residue"
greasy_plates_with_food_stains_332.jpg,"stains, food"
dirty_dutch_oven_with_food_residue_and_food_stains_334.jpg,"food, dutch, residue, dirty, oven, stains"
burnt_pan_with_residue_141.jpg,"burnt, pan, residue"
unwashed_plates_112.jpg,
dirty_sauce_pan_with_sauce_residue_192.jpg,"pan, dirty, residue"
unwashed_plates_74.jpg,
coffee_cups_with_coffee_stains_480.jpg,"stains, cups, coffee"
dirty_casserole_with_food_residue_and_food_stains_380.jpg,"food, casserole, residue, dirty, stains"
dirty_casserole_with_food_residue_and_food_stains_394.jpg,"food, casserole, residue, dirty, stains"
unwashed_plates_60.jpg,
coffee_cups_with_coffee_stains_494.jpg,"stains, cups, coffee"
dirty_sauce_pan_with_sauce_residue_186.jpg,"pan, dirty, residue"
dirty_glasses_with_milk_and_coffee_stains_248.jpg,"stains, dirty, coffee"
dirty_saute_pan_with_burnt_residue_5.jpg,"burnt, pan, dirty, residue"
burnt_pan_with_residue_155.jpg,"burnt, pan, residue"
unwashed_plates_106.jpg,
dirty_glasses_with_milk_and_coffee_stains_260.jpg,"stains, dirty, coffee"
dirty_dutch_oven_with_food_residue_and_food_stains_485.jpg,"food, dutch, residue, dirty, oven, stains"
greasy_plates_with_food_stains_483.jpg,"stains, food"
unwashed_plates_48.jpg,
greasy_plates_with_food_stains_12.jpg,"stains, food"
dirty_dutch_oven_with_food_residue_and_food_stains_491.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_glasses_with_milk_and_coffee_stains_6.jpg,"stains, dirty, coffee"
greasy_plates_with_food_stains_497.jpg,"stains, food"
dirty_glasses_with_milk_and_coffee_stains_274.jpg,"stains, dirty, coffee"
burnt_pan_with_residue_169.jpg,"burnt, pan, residue"
coffee_cups_with_coffee_stains_251.jpg,"stains, cups, coffee"
dirty_dutch_oven_with_food_residue_and_food_stains_268.jpg,"food, dutch, residue, dirty, oven, stains"
coffee_cups_with_coffee_stains_6.jpg,"stains, cups, coffee"
dirty_glasses_with_milk_and_coffee_stains_25.jpg,"stains, dirty, coffee"
dirty_casserole_with_food_residue_and_food_stains_237.jpg,"food, casserole, residue, dirty, stains"
dirty_wine_glass_with_red_wine_stains_114.jpg,"stains, dirty"
burnt_pan_with_residue_50.jpg,"burnt, pan, residue"
burnt_pan_with_residue_44.jpg,"burnt, pan, residue"
dirty_casserole_with_food_residue_and_food_stains_223.jpg,"food, casserole, residue, dirty, stains"
dirty_wine_glass_with_red_wine_stains_100.jpg,"stains, dirty"
dirty_glasses_with_milk_and_coffee_stains_499.jpg,"stains, dirty, coffee"
dirty_glasses_with_milk_and_coffee_stains_31.jpg,"stains, dirty, coffee"
dirty_wok_with_food_residue_and_food_stains_429.jpg,"food, wok, residue, dirty, stains"
coffee_cups_with_coffee_stains_245.jpg,"stains, cups, coffee"
dirty_dutch_oven_with_food_residue_and_food_stains_254.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_saute_pan_with_burnt_residue_262.jpg,"burnt, pan, dirty, residue"
greasy_plates_with_food_stains_252.jpg,"stains, food"
dirty_glasses_with_milk_and_coffee_stains_19.jpg,"stains, dirty, coffee"
dirty_wok_with_food_residue_and_food_stains_401.jpg,"food, wok, residue, dirty, stains"
dirty_wok_with_food_residue_and_food_stains_367.jpg,"food, wok, residue, dirty, stains"
dirty_wine_glass_with_red_wine_stains_67.jpg,"stains, dirty"
dirty_wine_glass_with_red_wine_stains_128.jpg,"stains, dirty"
dirty_wine_glass_with_red_wine_stains_73.jpg,"stains, dirty"
burnt_pan_with_residue_78.jpg,"burnt, pan, residue"
dirty_wok_with_food_residue_and_food_stains_373.jpg,"food, wok, residue, dirty, stains"
dirty_wok_with_food_residue_and_food_stains_415.jpg,"food, wok, residue, dirty, stains"
coffee_cups_with_coffee_stains_279.jpg,"stains, cups, coffee"
dirty_dutch_oven_with_food_residue_and_food_stains_240.jpg,"food, dutch, residue, dirty, oven, stains"
greasy_plates_with_food_stains_246.jpg,"stains, food"
dirty_saute_pan_with_burnt_residue_276.jpg,"burnt, pan, dirty, residue"
dirty_glasses_with_milk_and_coffee_stains_328.jpg,"stains, dirty, coffee"
dirty_saute_pan_with_burnt_residue_20.jpg,"burnt, pan, dirty, residue"
coffee_cups_with_coffee_stains_292.jpg,"stains, cups, coffee"
dirty_wok_with_food_residue_and_food_stains_398.jpg,"food, wok, residue, dirty, stains"
greasy_plates_with_food_stains_5.jpg,"stains, food"
burnt_pan_with_residue_93.jpg,"burnt, pan, residue"
dirty_wine_glass_with_red_wine_stains_98.jpg,"stains, dirty"
dirty_wok_with_food_residue_and_food_stains_1.jpg,"food, wok, residue, dirty, stains"
burnt_pan_with_residue_87.jpg,"burnt, pan, residue"
dirty_saute_pan_with_burnt_residue_34.jpg,"burnt, pan, dirty, residue"
coffee_cups_with_coffee_stains_286.jpg,"stains, cups, coffee"
dirty_saute_pan_with_burnt_residue_289.jpg,"burnt, pan, dirty, residue"
dirty_dutch_oven_with_food_residue_and_food_stains_297.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_glasses_with_milk_and_coffee_stains_314.jpg,"stains, dirty, coffee"
greasy_plates_with_food_stains_291.jpg,"stains, food"
dirty_glasses_with_milk_and_coffee_stains_472.jpg,"stains, dirty, coffee"
dirty_glasses_with_milk_and_coffee_stains_466.jpg,"stains, dirty, coffee"
dirty_dutch_oven_with_food_residue_and_food_stains_283.jpg,"food, dutch, residue, dirty, oven, stains"
greasy_plates_with_food_stains_285.jpg,"stains, food"
dirty_glasses_with_milk_and_coffee_stains_300.jpg,"stains, dirty, coffee"
dirty_wok_with_food_residue_and_food_stains_159.jpg,"food, wok, residue, dirty, stains"
dirty_wine_glass_with_red_wine_stains_316.jpg,"stains, dirty"
dirty_wine_glass_with_red_wine_stains_470.jpg,"stains, dirty"
coffee_cups_with_coffee_stains_45.jpg,"stains, cups, coffee"
dirty_sauce_pan_with_sauce_residue_227.jpg,"pan, dirty, residue"
dirty_sauce_pan_with_sauce_residue_37.jpg,"pan, dirty, residue"
dirty_sauce_pan_with_sauce_residue_233.jpg,"pan, dirty, residue"
dirty_sauce_pan_with_sauce_residue_23.jpg,"pan, dirty, residue"
dirty_wine_glass_with_red_wine_stains_464.jpg,"stains, dirty"
coffee_cups_with_coffee_stains_51.jpg,"stains, cups, coffee"
dirty_wine_glass_with_red_wine_stains_302.jpg,"stains, dirty"
dirty_wok_with_food_residue_and_food_stains_165.jpg,"food, wok, residue, dirty, stains"
coffee_cups_with_coffee_stains_79.jpg,"stains, cups, coffee"
dirty_wine_glass_with_red_wine_stains_458.jpg,"stains, dirty"
dirty_wok_with_food_residue_and_food_stains_171.jpg,"food, wok, residue, dirty, stains"
dirty_dutch_oven_with_food_residue_and_food_stains_65.jpg,"food, dutch, residue, dirty, oven, stains"
coffee_cups_with_coffee_stains_86.jpg,"stains, cups, coffee"
burnt_pan_with_residue_237.jpg,"burnt, pan, residue"
unwashed_plates_264.jpg,
coffee_cups_with_coffee_stains_92.jpg,"stains, cups, coffee"
burnt_pan_with_residue_223.jpg,"burnt, pan, residue"
unwashed_plates_270.jpg,
dirty_dutch_oven_with_food_residue_and_food_stains_71.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_dutch_oven_with_food_residue_and_food_stains_59.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_glasses_with_milk_and_coffee_stains_116.jpg,"stains, dirty, coffee"
unwashed_plates_258.jpg,
dirty_glasses_with_milk_and_coffee_stains_102.jpg,"stains, dirty, coffee"
dirty_glasses_with_milk_and_coffee_stains_103.jpg,"stains, dirty, coffee"
dirty_dutch_oven_with_food_residue_and_food_stains_58.jpg,"food, dutch, residue, dirty, oven, stains"
unwashed_plates_259.jpg,
dirty_glasses_with_milk_and_coffee_stains_117.jpg,"stains, dirty, coffee"
unwashed_plates_271.jpg,
burnt_pan_with_residue_222.jpg,"burnt, pan, residue"
coffee_cups_with_coffee_stains_93.jpg,"stains, cups, coffee"
dirty_dutch_oven_with_food_residue_and_food_stains_70.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_dutch_oven_with_food_residue_and_food_stains_64.jpg,"food, dutch, residue, dirty, oven, stains"
unwashed_plates_265.jpg,
burnt_pan_with_residue_236.jpg,"burnt, pan, residue"
coffee_cups_with_coffee_stains_87.jpg,"stains, cups, coffee"
dirty_wine_glass_with_red_wine_stains_459.jpg,"stains, dirty"
dirty_wok_with_food_residue_and_food_stains_170.jpg,"food, wok, residue, dirty, stains"
dirty_wok_with_food_residue_and_food_stains_164.jpg,"food, wok, residue, dirty, stains"
coffee_cups_with_coffee_stains_78.jpg,"stains, cups, coffee"
coffee_cups_with_coffee_stains_50.jpg,"stains, cups, coffee"
dirty_wine_glass_with_red_wine_stains_465.jpg,"stains, dirty"
dirty_sauce_pan_with_sauce_residue_22.jpg,"pan, dirty, residue"
dirty_sauce_pan_with_sauce_residue_232.jpg,"pan, dirty, residue"
dirty_wine_glass_with_red_wine_stains_303.jpg,"stains, dirty"
dirty_wine_glass_with_red_wine_stains_317.jpg,"stains, dirty"
dirty_wok_with_food_residue_and_food_stains_158.jpg,"food, wok, residue, dirty, stains"
dirty_sauce_pan_with_sauce_residue_36.jpg,"pan, dirty, residue"
dirty_sauce_pan_with_sauce_residue_226.jpg,"pan, dirty, residue"
coffee_cups_with_coffee_stains_44.jpg,"stains, cups, coffee"
dirty_wine_glass_with_red_wine_stains_471.jpg,"stains, dirty"
dirty_glasses_with_milk_and_coffee_stains_467.jpg,"stains, dirty, coffee"
dirty_glasses_with_milk_and_coffee_stains_301.jpg,"stains, dirty, coffee"
greasy_plates_with_food_stains_284.jpg,"stains, food"
dirty_dutch_oven_with_food_residue_and_food_stains_282.jpg,"food, dutch, residue, dirty, oven, stains"
greasy_plates_with_food_stains_290.jpg,"stains, food"
dirty_glasses_with_milk_and_coffee_stains_315.jpg,"stains, dirty, coffee"
dirty_dutch_oven_with_food_residue_and_food_stains_296.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_glasses_with_milk_and_coffee_stains_473.jpg,"stains, dirty, coffee"
burnt_pan_with_residue_86.jpg,"burnt, pan, residue"
dirty_wok_with_food_residue_and_food_stains_0.jpg,"food, wok, residue, dirty, stains"
dirty_saute_pan_with_burnt_residue_288.jpg,"burnt, pan, dirty, residue"
coffee_cups_with_coffee_stains_287.jpg,"stains, cups, coffee"
dirty_saute_pan_with_burnt_residue_35.jpg,"burnt, pan, dirty, residue"
coffee_cups_with_coffee_stains_293.jpg,"stains, cups, coffee"
dirty_saute_pan_with_burnt_residue_21.jpg,"burnt, pan, dirty, residue"
dirty_glasses_with_milk_and_coffee_stains_329.jpg,"stains, dirty, coffee"
dirty_wine_glass_with_red_wine_stains_99.jpg,"stains, dirty"
burnt_pan_with_residue_92.jpg,"burnt, pan, residue"
greasy_plates_with_food_stains_4.jpg,"stains, food"
dirty_wok_with_food_residue_and_food_stains_399.jpg,"food, wok, residue, dirty, stains"
dirty_wok_with_food_residue_and_food_stains_372.jpg,"food, wok, residue, dirty, stains"
burnt_pan_with_residue_79.jpg,"burnt, pan, residue"
dirty_wine_glass_with_red_wine_stains_72.jpg,"stains, dirty"
dirty_saute_pan_with_burnt_residue_277.jpg,"burnt, pan, dirty, residue"
greasy_plates_with_food_stains_247.jpg,"stains, food"
dirty_dutch_oven_with_food_residue_and_food_stains_241.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_wok_with_food_residue_and_food_stains_414.jpg,"food, wok, residue, dirty, stains"
coffee_cups_with_coffee_stains_278.jpg,"stains, cups, coffee"
dirty_wok_with_food_residue_and_food_stains_400.jpg,"food, wok, residue, dirty, stains"
dirty_glasses_with_milk_and_coffee_stains_18.jpg,"stains, dirty, coffee"
greasy_plates_with_food_stains_253.jpg,"stains, food"
dirty_saute_pan_with_burnt_residue_263.jpg,"burnt, pan, dirty, residue"
dirty_dutch_oven_with_food_residue_and_food_stains_255.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_wine_glass_with_red_wine_stains_129.jpg,"stains, dirty"
dirty_wine_glass_with_red_wine_stains_66.jpg,"stains, dirty"
dirty_wok_with_food_residue_and_food_stains_366.jpg,"food, wok, residue, dirty, stains"
dirty_glasses_with_milk_and_coffee_stains_498.jpg,"stains, dirty, coffee"
dirty_wine_glass_with_red_wine_stains_101.jpg,"stains, dirty"
dirty_casserole_with_food_residue_and_food_stains_222.jpg,"food, casserole, residue, dirty, stains"
burnt_pan_with_residue_45.jpg,"burnt, pan, residue"
dirty_wok_with_food_residue_and_food_stains_428.jpg,"food, wok, residue, dirty, stains"
coffee_cups_with_coffee_stains_244.jpg,"stains, cups, coffee"
dirty_glasses_with_milk_and_coffee_stains_30.jpg,"stains, dirty, coffee"
dirty_glasses_with_milk_and_coffee_stains_24.jpg,"stains, dirty, coffee"
coffee_cups_with_coffee_stains_7.jpg,"stains, cups, coffee"
dirty_dutch_oven_with_food_residue_and_food_stains_269.jpg,"food, dutch, residue, dirty, oven, stains"
coffee_cups_with_coffee_stains_250.jpg,"stains, cups, coffee"
burnt_pan_with_residue_51.jpg,"burnt, pan, residue"
dirty_wine_glass_with_red_wine_stains_115.jpg,"stains, dirty"
dirty_casserole_with_food_residue_and_food_stains_236.jpg,"food, casserole, residue, dirty, stains"
greasy_plates_with_food_stains_496.jpg,"stains, food"
dirty_glasses_with_milk_and_coffee_stains_7.jpg,"stains, dirty, coffee"
dirty_dutch_oven_with_food_residue_and_food_stains_490.jpg,"food, dutch, residue, dirty, oven, stains"
greasy_plates_with_food_stains_13.jpg,"stains, food"
burnt_pan_with_residue_168.jpg,"burnt, pan, residue"
dirty_glasses_with_milk_and_coffee_stains_275.jpg,"stains, dirty, coffee"
dirty_glasses_with_milk_and_coffee_stains_261.jpg,"stains, dirty, coffee"
unwashed_plates_49.jpg,
greasy_plates_with_food_stains_482.jpg,"stains, food"
